id,name,genre,url,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loudness,mode,tempo,valence,available_market,release_date,explicit,idx
6AryHqc9cPZ14Aunbk8ZBw,Your Smile - Radio Edit,happy,https://open.spotify.com/track/6AryHqc9cPZ14Aunbk8ZBw,43.0,0.341,0.536,0.979,6.07e-05,0.0835,0.0881,215191.0,8.0,-4.54,1.0,172.968,0.22,77.0,1996-08-01,0.0,4677
5k8kM7FMh07pr7R97VR7SY,My Gabber,happy,https://open.spotify.com/track/5k8kM7FMh07pr7R97VR7SY,54.0,0.006370000000000001,0.5589999999999999,0.85,0.0,0.154,0.131,173973.0,7.0,-7.735,0.0,154.976,0.277,72.0,2017-09-01,1.0,4678
7cR6SJQLubZTtIrAgteiec,The Logical Song,happy,https://open.spotify.com/track/7cR6SJQLubZTtIrAgteiec,64.0,0.00112,0.523,0.888,0.0692,0.46,0.0359,234933.0,6.0,-8.715,0.0,144.02100000000004,0.534,74.0,2002-11-04,0.0,4679
7DlTqW16uSDT6snOEulVqj,Luv U More (Da Tweekaz Remix),happy,https://open.spotify.com/track/7DlTqW16uSDT6snOEulVqj,41.0,0.0869,0.524,0.969,0.00379,0.519,0.0334,288326.0,10.0,-3.295,1.0,150.0,0.48,76.0,2016-11-01,0.0,4680
3cFAogNFFH9cM1U2oWPvl5,Hardshock (Official Hardshock 2019 Anthem),happy,https://open.spotify.com/track/3cFAogNFFH9cM1U2oWPvl5,26.0,0.0385,0.355,0.99,0.166,0.34600000000000003,0.431,224000.0,7.0,-1.178,1.0,179.856,0.0417,79.0,2019-04-29,0.0,4681
56w0mDDKDTPocfd5XN2570,God Save the Rave - Live,happy,https://open.spotify.com/track/56w0mDDKDTPocfd5XN2570,41.0,0.191,0.344,0.616,1.26e-06,0.114,0.0976,288625.0,8.0,-7.1770000000000005,0.0,149.942,0.341,79.0,2020-04-03,0.0,4682
17hhQF1VUn3MgZR6yQC41U,Name Of The DJ,happy,https://open.spotify.com/track/17hhQF1VUn3MgZR6yQC41U,31.0,0.00215,0.48,0.8690000000000001,0.0467,0.221,0.0679,300816.0,9.0,-6.372999999999998,0.0,179.998,0.382,79.0,2018-11-10,1.0,4683
6XrjleWJZycYDeUS32A2mc,Hardshock (Official Hardshock 2019 Anthem),happy,https://open.spotify.com/track/6XrjleWJZycYDeUS32A2mc,30.0,0.0385,0.355,0.99,0.166,0.34600000000000003,0.431,224000.0,7.0,-1.178,1.0,179.856,0.0417,79.0,2019-12-20,0.0,4684
4nZ4u0MhDLO3LG9tcpjQVX,Apocalypse,happy,https://open.spotify.com/track/4nZ4u0MhDLO3LG9tcpjQVX,27.0,0.0156,0.441,0.984,0.00415,0.171,0.309,239640.0,4.0,-4.569,1.0,164.96400000000003,0.274,79.0,2013-11-16,1.0,4685
5MZvDUe2A4L1wTwjvusib1,Sunrise - Technikore Remix,happy,https://open.spotify.com/track/5MZvDUe2A4L1wTwjvusib1,19.0,0.00393,0.5710000000000001,0.926,0.105,0.4,0.0634,318592.0,9.0,-2.522,0.0,170.02,0.219,79.0,2016-12-23,0.0,4686
5QjN3H4uQRWBKlOE0UG6Ux,Candy - DJ Edit,happy,https://open.spotify.com/track/5QjN3H4uQRWBKlOE0UG6Ux,21.0,0.0153,0.713,0.846,0.0696,0.102,0.227,283885.0,1.0,-2.346,1.0,175.025,0.899,79.0,2015-09-02,0.0,4687
3G1SVODcssMmS5YM5G3tun,Pretty Rave Girl,happy,https://open.spotify.com/track/3G1SVODcssMmS5YM5G3tun,51.0,0.00747,0.429,0.988,0.0486,0.16899999999999998,0.14,363428.0,4.0,-5.2410000000000005,0.0,175.019,0.312,79.0,2007,0.0,4688
5mNwXxPxGHoYcgMe6t9ETk,Endless Summer,happy,https://open.spotify.com/track/5mNwXxPxGHoYcgMe6t9ETk,41.0,0.00267,0.454,0.993,0.12,0.382,0.168,224496.0,0.0,-4.424,1.0,162.016,0.151,76.0,2013-10-11,0.0,4689
0zR6Y1QHwpMlSCT1hZeo5I,Devil's Symphony - Harris & Ford Remix,happy,https://open.spotify.com/track/0zR6Y1QHwpMlSCT1hZeo5I,43.0,0.00133,0.35700000000000004,0.8490000000000001,0.0,0.328,0.0713,161174.0,2.0,-4.835,1.0,154.99200000000005,0.32299999999999995,76.0,2019-11-01,0.0,4690
4QLXF1BudDsAExDo7FnIR8,Reckless Caution,happy,https://open.spotify.com/track/4QLXF1BudDsAExDo7FnIR8,15.0,0.00141,0.792,0.479,0.8079999999999999,0.311,0.226,238237.0,9.0,-10.044,0.0,130.063,0.7979999999999999,79.0,2019-04-23,0.0,4691
0rSJMA0XBPxzgRjCpRPnJP,Forever Young - Kosmonova Radio Edit,happy,https://open.spotify.com/track/0rSJMA0XBPxzgRjCpRPnJP,36.0,0.108,0.652,0.998,0.0255,0.255,0.0409,208613.0,0.0,-6.658,1.0,139.995,0.923,76.0,2002-01-01,0.0,4692
4JM91Tfjw5NLtbknfNtP6s,Never Too Far - Original Mix,happy,https://open.spotify.com/track/4JM91Tfjw5NLtbknfNtP6s,10.0,0.0022,0.485,0.941,0.00224,0.124,0.488,341646.0,10.0,-3.612,0.0,170.021,0.324,79.0,2013-12-16,0.0,4693
6THqeCMKmfCNlvC0l0Ali7,Allent veur joe,happy,https://open.spotify.com/track/6THqeCMKmfCNlvC0l0Ali7,17.0,0.318,0.7240000000000001,0.7,0.0,0.103,0.0613,203560.0,6.0,-6.4670000000000005,1.0,108.031,0.698,79.0,2018-05-25,0.0,4694
5D8K73dBUdT9GSPSPpacMR,Drifting Away - Original Mix,happy,https://open.spotify.com/track/5D8K73dBUdT9GSPSPpacMR,19.0,0.000368,0.462,0.972,0.768,0.34,0.0692,343539.0,6.0,-2.697,1.0,171.986,0.46,79.0,2010-11-22,0.0,4695
4slxQE3XMRDEedL7rD3RDZ,Pretty Rave Girl - Suae & Orbit1 Remix,happy,https://open.spotify.com/track/4slxQE3XMRDEedL7rD3RDZ,10.0,3.88e-05,0.392,0.989,0.00102,0.126,0.342,297946.0,1.0,-4.373,1.0,179.916,0.596,79.0,2014-08-18,1.0,4696
7Ds7GEIdCocSvO8NqHieuB,And No Matches - Remastered,happy,https://open.spotify.com/track/7Ds7GEIdCocSvO8NqHieuB,27.0,0.0864,0.565,0.981,0.297,0.7929999999999999,0.0372,211226.0,7.0,-3.85,1.0,145.012,0.779,77.0,2013-10-11,0.0,4697
3wf5D1h9wkbNSfXK1IMilx,Emergency Call (Defqon.1 Anthem 2005) - Original,happy,https://open.spotify.com/track/3wf5D1h9wkbNSfXK1IMilx,21.0,0.358,0.708,0.89,0.6629999999999999,0.0698,0.0763,405000.0,8.0,-7.431,1.0,144.003,0.0396,79.0,2005-07-01,0.0,4698
1R4lBB1XDs3vjl3wc1QXNs,Gien mens wet waorum,happy,https://open.spotify.com/track/1R4lBB1XDs3vjl3wc1QXNs,26.0,0.0473,0.395,0.602,1.32e-06,0.174,0.0278,241000.0,6.0,-5.948,0.0,174.017,0.215,79.0,2015-10-30,0.0,4699
501CSzS4gwNOJnlWHuBt9r,Destroy Everything,hard-rock,https://open.spotify.com/track/501CSzS4gwNOJnlWHuBt9r,56.0,0.00253,0.6659999999999999,0.942,0.0,0.114,0.0591,208700.0,7.0,-3.3560000000000003,1.0,110.019,0.581,79.0,2006-07-27,0.0,4700
5v2vkoTamoisazJFanHJjk,Kashmir - 2007 Remaster,hard-rock,https://open.spotify.com/track/5v2vkoTamoisazJFanHJjk,51.0,0.448,0.484,0.609,0.0007,0.0415,0.0483,517120.0,2.0,-8.81,1.0,80.483,0.61,79.0,2007,0.0,4701
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,hard-rock,https://open.spotify.com/track/58XWGx7KNNkKneHdprcprX,67.0,0.00543,0.482,0.617,0.000146,0.284,0.0458,252493.0,4.0,-12.931,0.0,125.697,0.718,18.0,1984-03-27,0.0,4702
6WmVgLj2htklkU3SZOsItg,I Won't Forget You - Remastered,hard-rock,https://open.spotify.com/track/6WmVgLj2htklkU3SZOsItg,54.0,0.0551,0.287,0.84,0.0225,0.21,0.0404,214373.0,6.0,-3.947,1.0,202.903,0.648,79.0,1986,0.0,4703
2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return),hard-rock,https://open.spotify.com/track/2AxCeJ6PSsBYiTckM0HLY7,67.0,0.48,0.214,0.91,0.00839,0.0517,0.389,313373.0,8.0,-6.662000000000001,1.0,175.56099999999995,0.447,79.0,1968-10-25,0.0,4704
6V0A3jkb9ntudO0kmcJ1xd,Figure It Out,hard-rock,https://open.spotify.com/track/6V0A3jkb9ntudO0kmcJ1xd,58.0,0.229,0.6579999999999999,0.8140000000000001,0.00676,0.21600000000000005,0.0558,183602.0,0.0,-4.631,1.0,108.016,0.69,2.0,2014-08-25,0.0,4705
2idijP1bI3eqkU0gbVMdjU,I Can't Quit You Baby - 2014 Remaster,hard-rock,https://open.spotify.com/track/2idijP1bI3eqkU0gbVMdjU,47.0,0.534,0.529,0.452,0.000151,0.301,0.136,282720.0,2.0,-12.593,1.0,78.196,0.539,76.0,1969-01-12,0.0,4706
1jJenVEjsXClGR4n4vJkMu,God Gave Rock 'N' Roll To You II,hard-rock,https://open.spotify.com/track/1jJenVEjsXClGR4n4vJkMu,54.0,0.112,0.444,0.735,0.0,0.637,0.0526,320226.0,4.0,-9.74,1.0,145.244,0.34700000000000003,77.0,1992-01-01,0.0,4707
2QyGSbGdT9suKuDKwnjwH9,The Touch,hard-rock,https://open.spotify.com/track/2QyGSbGdT9suKuDKwnjwH9,50.0,0.0441,0.594,0.919,9.19e-06,0.17800000000000002,0.0572,236560.0,2.0,-6.3870000000000005,1.0,126.57,0.529,79.0,1985,0.0,4708
5yckiSASyeQLPgpBZkXIbu,Perry Mason,hard-rock,https://open.spotify.com/track/5yckiSASyeQLPgpBZkXIbu,55.0,4.7e-05,0.349,0.895,0.00111,0.0387,0.0814,353800.0,9.0,-5.98,1.0,135.157,0.478,79.0,1995-10-23,0.0,4710
08xsXR637CEqbxJmpFcuSA,Badge,hard-rock,https://open.spotify.com/track/08xsXR637CEqbxJmpFcuSA,52.0,0.449,0.596,0.575,0.000104,0.0839,0.04,164706.0,4.0,-14.254,0.0,107.573,0.745,79.0,1969-03-01,0.0,4711
1FgFXxPsmUmiJMoJNi8idR,Take the Bullets Away (feat. Lacey Sturm),hard-rock,https://open.spotify.com/track/1FgFXxPsmUmiJMoJNi8idR,47.0,0.00249,0.484,0.932,3.62e-06,0.211,0.0619,211186.0,5.0,-4.454,1.0,140.996,0.34600000000000003,77.0,2011-06-21,0.0,4712
217a9W3cZ3ur40RFQW2pTo,Remedy,hard-rock,https://open.spotify.com/track/217a9W3cZ3ur40RFQW2pTo,59.0,0.0013800000000000002,0.411,0.978,3.97e-06,0.0782,0.0532,322640.0,10.0,-3.801,0.0,160.47799999999995,0.353,79.0,1992-01-01,0.0,4713
1bKRtH1leT7y003VikaXUc,Anthem Of The Lonely,hard-rock,https://open.spotify.com/track/1bKRtH1leT7y003VikaXUc,59.0,0.000364,0.348,0.972,0.0,0.119,0.0951,241719.0,10.0,-3.144,0.0,196.213,0.652,78.0,2012-01-01,0.0,4714
5g9VOUgrn7ozYE3ZQm8w41,In My Time of Dying - 1990 Remaster,hard-rock,https://open.spotify.com/track/5g9VOUgrn7ozYE3ZQm8w41,52.0,0.13699999999999998,0.33,0.843,0.00586,0.199,0.0581,665600.0,2.0,-10.221,1.0,101.855,0.474,77.0,1975-02-24,0.0,4715
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,hard-rock,https://open.spotify.com/track/1gzIbdFnGJ226LTl0Cn2SX,70.0,0.0133,0.6729999999999999,0.8140000000000001,0.00293,0.343,0.0367,252200.0,9.0,-5.4110000000000005,1.0,147.19299999999996,0.728,73.0,1982-01-01,0.0,4716
4vnLdmUdkOworoveEzpEST,She Sells Sanctuary,hard-rock,https://open.spotify.com/track/4vnLdmUdkOworoveEzpEST,64.0,4.82e-06,0.55,0.765,0.873,0.132,0.0287,252533.0,7.0,-8.684,1.0,139.453,0.417,79.0,2000-06-05,0.0,4717
7t6CAWplijBj4sdl0q3z0e,Legs - 2008 Remaster,hard-rock,https://open.spotify.com/track/7t6CAWplijBj4sdl0q3z0e,61.0,0.00957,0.611,0.946,0.0708,0.36,0.0378,273906.0,4.0,-5.357,1.0,125.398,0.763,74.0,1983-03-23,0.0,4718
2E64SWjM9rQmAshItmdbcw,Communication Breakdown - 2014 Remaster,hard-rock,https://open.spotify.com/track/2E64SWjM9rQmAshItmdbcw,52.0,0.14400000000000002,0.375,0.956,7.6e-06,0.417,0.175,150200.0,2.0,-7.0779999999999985,1.0,175.04,0.381,76.0,1969-01-12,0.0,4719
6ox3xc5CNTDQiAINfzP8Zw,My Wave,hard-rock,https://open.spotify.com/track/6ox3xc5CNTDQiAINfzP8Zw,51.0,0.000132,0.509,0.95,0.00302,0.0937,0.061,312613.0,9.0,-4.535,0.0,126.591,0.705,79.0,1994-03-09,0.0,4720
0QuclG0uX1lm9E7uRfVWzc,A National Acrobat - 2013 Remaster,hard-rock,https://open.spotify.com/track/0QuclG0uX1lm9E7uRfVWzc,45.0,0.0834,0.384,0.628,0.00462,0.336,0.0629,375092.0,6.0,-12.882,1.0,71.956,0.573,2.0,1973-12-01,0.0,4721
1KBuhAHzia2qoD4u6YhvER,Stiff Upper Lip,hard-rock,https://open.spotify.com/track/1KBuhAHzia2qoD4u6YhvER,61.0,0.0345,0.588,0.855,0.007859999999999999,0.16,0.0331,214560.0,7.0,-4.205,1.0,123.69,0.698,79.0,2000-02-25,0.0,4722
7cGwqXXVav9Tg0XNoONPlo,Up on the Sun,hard-rock,https://open.spotify.com/track/7cGwqXXVav9Tg0XNoONPlo,44.0,0.198,0.477,0.6970000000000001,0.308,0.127,0.0273,244000.0,4.0,-9.277,1.0,111.855,0.774,2.0,1985,0.0,4723
5pKo2ed3oEdFFV5L8xUA04,You'll Accomp'ny Me,hard-rock,https://open.spotify.com/track/5pKo2ed3oEdFFV5L8xUA04,58.0,0.0785,0.589,0.7509999999999999,2.38e-06,0.0878,0.0403,240226.0,9.0,-5.6629999999999985,1.0,108.849,0.637,79.0,1980-02-25,0.0,4724
0LAcM6I7ijW4VVW0aytl1t,One (Remastered),hard-rock,https://open.spotify.com/track/0LAcM6I7ijW4VVW0aytl1t,68.0,0.000668,0.438,0.687,0.0801,0.42,0.0619,446145.0,7.0,-9.15,1.0,103.01,0.426,2.0,1988-09-07,0.0,4725
0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - 2012 Remaster,hard-rock,https://open.spotify.com/track/0RO9W1xJoUEpq5MEelddFb,50.0,0.58,0.338,0.34,0.0032,0.116,0.0339,482830.0,9.0,-12.049,0.0,82.43299999999998,0.197,77.0,1971-11-08,0.0,4726
2q6w0QZb17OCWWw2daMiPQ,Saints of Los Angeles - Gang Vocal,hard-rock,https://open.spotify.com/track/2q6w0QZb17OCWWw2daMiPQ,48.0,0.000692,0.463,0.8859999999999999,0.000495,0.0821,0.0544,220400.0,5.0,-4.494,0.0,107.045,0.246,79.0,2008-11-24,0.0,4727
6pivm7pNF4GyBkHNGseHCS,Shot Down in Flames,hard-rock,https://open.spotify.com/track/6pivm7pNF4GyBkHNGseHCS,55.0,0.00165,0.531,0.863,0.132,0.884,0.0809,202866.0,7.0,-4.534,1.0,130.762,0.652,79.0,1979-07-27,0.0,4728
1Wmuc11xACBpOpni7ECC45,Radar Love - Original Single Edit 1973,hard-rock,https://open.spotify.com/track/1Wmuc11xACBpOpni7ECC45,56.0,0.0118,0.493,0.5820000000000001,0.000144,0.126,0.0548,223496.0,4.0,-14.611,1.0,101.607,0.249,79.0,1973-09-08,0.0,4729
6GzCkTddOn1vSln1gbSr8y,Shoot to Thrill,hard-rock,https://open.spotify.com/track/6GzCkTddOn1vSln1gbSr8y,60.0,0.000357,0.453,0.897,0.0944,0.365,0.0705,317800.0,2.0,-5.376,1.0,141.16899999999995,0.4920000000000001,79.0,2010-04-29,0.0,4730
45R6DmpsaoqLujIn6qPTPH,Wait,hard-rock,https://open.spotify.com/track/45R6DmpsaoqLujIn6qPTPH,56.0,8.38e-06,0.502,0.934,0.16399999999999998,0.0921,0.0553,213000.0,9.0,-3.899,1.0,102.121,0.477,79.0,2004-06-22,0.0,4731
1anIy4FRJbu7N8ASed1bcE,I Just Want You,hard-rock,https://open.spotify.com/track/1anIy4FRJbu7N8ASed1bcE,52.0,0.000595,0.252,0.915,5.400000000000001e-05,0.0724,0.0574,296120.0,10.0,-5.9670000000000005,0.0,171.142,0.428,79.0,1995-10-23,0.0,4732
1XxUDJp9zsjd6tBSvE3la4,Heavy Metal,hard-rock,https://open.spotify.com/track/1XxUDJp9zsjd6tBSvE3la4,59.0,0.0178,0.276,0.639,0.0,0.292,0.0471,230506.0,2.0,-11.674,1.0,186.502,0.643,71.0,1981-01-01,0.0,4733
0eV3PB3T0OxW4feG1DlOjQ,Hearts on Fire,hard-rock,https://open.spotify.com/track/0eV3PB3T0OxW4feG1DlOjQ,61.0,0.000431,0.5770000000000001,0.901,3.59e-06,0.672,0.0492,231386.0,1.0,-5.981,1.0,90.997,0.337,79.0,2002-10-28,0.0,4735
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,hard-rock,https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK,75.0,0.0628,0.536,0.8440000000000001,0.00084,0.0608,0.058,310333.0,6.0,-6.917999999999998,0.0,117.652,0.185,79.0,1986,0.0,4736
2avaSeKHI5l4sLruVfLdi2,"Burning Heart - From ""Rocky IV"" Soundtrack",hard-rock,https://open.spotify.com/track/2avaSeKHI5l4sLruVfLdi2,63.0,0.221,0.6509999999999999,0.665,7.91e-06,0.0403,0.0269,230720.0,9.0,-7.43,0.0,97.996,0.647,79.0,1985,0.0,4738
52DKGPMQ21DauCR19pQ0BK,That Smell,hard-rock,https://open.spotify.com/track/52DKGPMQ21DauCR19pQ0BK,60.0,0.0134,0.455,0.573,0.0304,0.428,0.0355,348240.0,9.0,-11.300999999999998,0.0,117.252,0.644,79.0,1977-10-17,0.0,4739
2QfjV18pg4Ye7Vo4TsSobq,Wait,hard-rock,https://open.spotify.com/track/2QfjV18pg4Ye7Vo4TsSobq,49.0,0.00122,0.204,0.794,0.0,0.14800000000000002,0.0618,295426.0,2.0,-7.586,1.0,149.346,0.205,79.0,2010-03-01,0.0,4740
0kly0FygSDXVbvbXxsZ31S,High on You,hard-rock,https://open.spotify.com/track/0kly0FygSDXVbvbXxsZ31S,55.0,0.398,0.659,0.7140000000000001,1.15e-05,0.174,0.0321,248200.0,7.0,-9.811,1.0,125.152,0.871,29.0,1984-01-01,0.0,4741
2i4yyBwHqj91tSHu0gIeUg,My Heroine,hard-rock,https://open.spotify.com/track/2i4yyBwHqj91tSHu0gIeUg,58.0,9.83e-05,0.412,0.823,8.149999999999999e-05,0.153,0.0323,207586.0,4.0,-2.572,0.0,154.11700000000005,0.162,79.0,2005,0.0,4742
7cy1bEJV6FCtDaYpsk8aG6,China Grove,hard-rock,https://open.spotify.com/track/7cy1bEJV6FCtDaYpsk8aG6,68.0,0.319,0.623,0.91,0.0004480000000000001,0.081,0.0384,195306.0,9.0,-8.448,1.0,145.624,0.745,79.0,1973,0.0,4743
0GyJA0Yn0CcqvHKzeKaVhw,Fire Woman,hard-rock,https://open.spotify.com/track/0GyJA0Yn0CcqvHKzeKaVhw,59.0,0.000272,0.495,0.7979999999999999,0.000922,0.234,0.0387,311026.0,7.0,-9.173,1.0,132.007,0.461,79.0,1989,0.0,4744
5zH710lFSLtkHbMkslLDjR,Crazy On You,hard-rock,https://open.spotify.com/track/5zH710lFSLtkHbMkslLDjR,66.0,0.116,0.4270000000000001,0.459,0.000103,0.132,0.0332,293440.0,9.0,-12.442,0.0,129.878,0.383,79.0,1975,0.0,4745
2CJ9wTckMqRjjVVSLTs8QZ,God Of Thunder,hard-rock,https://open.spotify.com/track/2CJ9wTckMqRjjVVSLTs8QZ,49.0,0.272,0.414,0.878,0.000332,0.456,0.0378,253840.0,11.0,-6.157,1.0,99.804,0.438,78.0,1976-03-15,0.0,4746
6QqK6a1CmV4L504uMQaGDH,Freeze-Frame,hard-rock,https://open.spotify.com/track/6QqK6a1CmV4L504uMQaGDH,54.0,0.151,0.573,0.8059999999999999,0.0116,0.405,0.0356,237506.0,0.0,-10.978,1.0,186.328,0.934,78.0,1981,0.0,4747
2FZ0yrA5aPClG5ZPBlV7n4,Sweet Leaf - 2014 Remaster,hard-rock,https://open.spotify.com/track/2FZ0yrA5aPClG5ZPBlV7n4,56.0,0.00183,0.362,0.6,0.0426,0.0814,0.0463,304787.0,2.0,-12.285,1.0,148.46200000000005,0.6579999999999999,2.0,1971-07-21,0.0,4748
00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,hard-rock,https://open.spotify.com/track/00qOE7OjRl0BpYiCiweZB2,68.0,0.0828,0.35700000000000004,0.653,0.0,0.0844,0.0654,259800.0,9.0,-5.5539999999999985,1.0,176.64700000000005,0.522,78.0,1981,0.0,4749
0xIZPPBfLqQEAj1BLmGrNc,Black Sabbath - 2014 Remaster,hard-rock,https://open.spotify.com/track/0xIZPPBfLqQEAj1BLmGrNc,50.0,0.0467,0.317,0.431,0.0457,0.239,0.0415,378226.0,2.0,-14.338,1.0,132.65200000000002,0.133,2.0,1970-02-13,0.0,4750
5XcZRgJv3zMhTqCyESjQrF,Poison,hard-rock,https://open.spotify.com/track/5XcZRgJv3zMhTqCyESjQrF,72.0,0.0327,0.28,0.908,8.85e-06,0.18,0.109,270080.0,2.0,-5.509,0.0,118.698,0.26,79.0,1989-07-25,0.0,4751
0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,hard-rock,https://open.spotify.com/track/0cJPLFrlV7TTCyPLupHzcH,66.0,0.301,0.6859999999999999,0.92,0.27,0.0807,0.0566,511400.0,2.0,-6.231,1.0,135.02700000000002,0.225,79.0,1971-08-14,0.0,4752
6i7IXg8j7ZngiEOgBYjkhw,Sweating Bullets - Remastered 2004,hard-rock,https://open.spotify.com/track/6i7IXg8j7ZngiEOgBYjkhw,57.0,0.000319,0.325,0.856,0.00708,0.257,0.188,327040.0,4.0,-6.5470000000000015,0.0,69.955,0.652,65.0,1992-07-14,0.0,4753
1NcImur5QmVn2b0jeXHIvj,I Must Not Think Bad Thoughts,hard-rock,https://open.spotify.com/track/1NcImur5QmVn2b0jeXHIvj,43.0,0.441,0.5489999999999999,0.6920000000000001,2.4100000000000006e-05,0.0849,0.0349,255066.0,9.0,-7.027,1.0,124.667,0.454,10.0,1983-09-06,0.0,4754
6dmueYtoihUhlQZlImBCmm,Creep - 2017 Remaster,hard-rock,https://open.spotify.com/track/6dmueYtoihUhlQZlImBCmm,61.0,0.00483,0.662,0.485,0.000295,0.086,0.0304,334386.0,4.0,-9.161,0.0,107.767,0.171,79.0,1992-09-29,0.0,4755
0emHuukZSuaOzOlsAWHj2W,"American Woman - 7"" Single Version",hard-rock,https://open.spotify.com/track/0emHuukZSuaOzOlsAWHj2W,49.0,0.0424,0.5379999999999999,0.841,0.00177,0.312,0.0375,231640.0,9.0,-7.5470000000000015,1.0,93.077,0.8809999999999999,79.0,1970-01-01,0.0,4757
5yEpB2g3CbuVk4YmAkzkOK,Walls - Circus,hard-rock,https://open.spotify.com/track/5yEpB2g3CbuVk4YmAkzkOK,48.0,0.0742,0.5379999999999999,0.763,3.54e-06,0.116,0.0264,265306.0,5.0,-5.238,1.0,100.837,0.384,77.0,1996-08-06,0.0,4758
6PUabSMXmPnZna361Wwmf7,Crossroads - Live,hard-rock,https://open.spotify.com/track/6PUabSMXmPnZna361Wwmf7,60.0,0.413,0.391,0.7559999999999999,0.0418,0.879,0.0648,258466.0,7.0,-11.317,1.0,131.648,0.8390000000000001,78.0,1968-07-01,0.0,4759
1VJBQdDrOblSLmoZMeh1xh,Knocking At Your Back Door,hard-rock,https://open.spotify.com/track/1VJBQdDrOblSLmoZMeh1xh,53.0,0.000915,0.524,0.818,4.47e-05,0.0916,0.0406,425200.0,11.0,-6.7010000000000005,0.0,121.699,0.525,77.0,1984-09-16,0.0,4760
2rVZC1JG8pBIuUUdrpvjPx,Too Young To Fall In Love,hard-rock,https://open.spotify.com/track/2rVZC1JG8pBIuUUdrpvjPx,56.0,0.135,0.486,0.8109999999999999,0.0419,0.125,0.0346,212653.0,7.0,-5.853,0.0,99.595,0.852,79.0,1983,0.0,4761
1CAO7hiNOxJRPW4nFv2aRO,Mama Told Me (Not To Come) - Single Version,hard-rock,https://open.spotify.com/track/1CAO7hiNOxJRPW4nFv2aRO,59.0,0.373,0.6729999999999999,0.6729999999999999,0.0265,0.206,0.0493,198933.0,1.0,-13.941,1.0,119.994,0.825,72.0,1970-01-01,0.0,4762
7vidktgNZFQylTgH1GEnMs,Cold as Ice,hard-rock,https://open.spotify.com/track/7vidktgNZFQylTgH1GEnMs,69.0,0.0987,0.516,0.486,1.48e-06,0.14300000000000002,0.0272,200573.0,3.0,-11.81,0.0,132.542,0.471,79.0,1977-03-08,0.0,4763
3pyoAvbBO4kDKkh999Miyj,Isn't It Time,hard-rock,https://open.spotify.com/track/3pyoAvbBO4kDKkh999Miyj,51.0,0.389,0.523,0.93,0.000134,0.815,0.104,243920.0,0.0,-6.994,1.0,117.265,0.313,79.0,1977-09-03,0.0,4764
1fOrdq5lDitklPno27DeHV,In the Mood - 2006 Remaster,hard-rock,https://open.spotify.com/track/1fOrdq5lDitklPno27DeHV,52.0,0.109,0.613,0.7120000000000001,0.116,0.0925,0.0269,322640.0,7.0,-7.53,1.0,101.636,0.258,77.0,1983,0.0,4765
4tSTpnw8UYNlroCEo774tm,Bobby Brown Goes Down,hard-rock,https://open.spotify.com/track/4tSTpnw8UYNlroCEo774tm,56.0,0.245,0.594,0.565,0.0,0.123,0.175,169066.0,0.0,-10.249,1.0,136.507,0.755,66.0,1979-03-03,1.0,4766
6HnZsLUDrG3HTSbh8sq2u3,I Stay Away,hard-rock,https://open.spotify.com/track/6HnZsLUDrG3HTSbh8sq2u3,60.0,0.0446,0.224,0.782,0.00355,0.0822,0.04,254400.0,6.0,-7.065,1.0,81.794,0.267,79.0,1994,0.0,4767
0gJ4X2ojTykeaoDEDEE1Xj,Too Drunk to Fuck,hard-rock,https://open.spotify.com/track/0gJ4X2ojTykeaoDEDEE1Xj,54.0,0.0005480000000000001,0.441,0.966,0.0008289999999999999,0.415,0.0503,160653.0,4.0,-4.876,0.0,103.327,0.586,78.0,1987-12-21,1.0,4768
2zZ8l0uehjvGhJR5SMN9Jl,Don't Go Away Mad (Just Go Away),hard-rock,https://open.spotify.com/track/2zZ8l0uehjvGhJR5SMN9Jl,57.0,0.00547,0.287,0.958,0.0167,0.131,0.0701,280453.0,0.0,-4.331,1.0,118.36,0.579,79.0,1989,0.0,4769
3Ph7fws05DvPwpn5CQHTBy,Midlife Crisis,hard-rock,https://open.spotify.com/track/3Ph7fws05DvPwpn5CQHTBy,59.0,0.00113,0.669,0.6559999999999999,0.000252,0.0989,0.0413,259866.0,9.0,-10.549,1.0,108.098,0.464,76.0,1992,0.0,4770
4QySZtWymRGNgrwxZOODKF,Don't Look Back,hard-rock,https://open.spotify.com/track/4QySZtWymRGNgrwxZOODKF,57.0,0.015,0.359,0.7170000000000001,0.00365,0.36,0.0405,360333.0,2.0,-10.309,1.0,121.878,0.47,79.0,1978-08-02,0.0,4771
