,id,name,artist,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loadness,mode,tempo,valence,available_market,release_date,explicit
774,1pFkbfOm0jWGS3xzH2eaIO,Bollymunster (Live),The String Cheese Incident,bluegrass,9.0,0.325,0.606,0.877,0.799,0.974,0.0554,643760.0,2.0,-8.714,1.0,98.01,0.408,79.0,2020-04-29,0.0
775,5nuWPJDKY1B3MZcPDqWy4S,Help Is On The Way,Doyle Lawson & Quicksilver,bluegrass,30.0,0.691,0.655,0.38,0.0,0.357,0.028,220840.0,10.0,-7.064,1.0,113.089,0.548,79.0,2008-03-18,0.0
776,550dYYVKfQDzyMXEXENAkn,Fish and Bird,Noam Pikelny,bluegrass,31.0,0.874,0.332,0.203,0.0058,0.104,0.0303,313000.0,3.0,-13.124,1.0,92.658,0.411,79.0,2011-10-25,0.0
777,2AHa3IJtKoe0pvO5ZX1WU8,While I'm Waiting Here,Billy Strings,bluegrass,41.0,0.489,0.499,0.645,0.00224,0.135,0.034,276004.0,4.0,-7.738,1.0,112.744,0.666,79.0,2017-09-22,0.0
778,6rnNvgFyhOBN0txwVWTpoj,Crop Comes In,Chatham County Line,bluegrass,35.0,0.639,0.524,0.589,0.00079,0.18,0.031,263080.0,9.0,-6.503,1.0,145.314,0.528,79.0,2010-07-13,0.0
779,1BrS9cy4zHpXYq9oVYQJF5,Blue Ridge Cabin Home,Flatt & Scruggs,bluegrass,35.0,0.628,0.61,0.512,0.000548,0.221,0.0322,175800.0,10.0,-9.256,1.0,125.988,0.884,79.0,1957,0.0
780,7gBsfpwuBRKegfrZ4QalZP,Walk On Boy,Doc Watson,bluegrass,35.0,0.895,0.486,0.375,0.00105,0.224,0.0362,188680.0,11.0,-11.476,0.0,172.3,0.844,24.0,1999-01-01,0.0
781,4ENX2ut04fupRz7SIeqHYr,Rachel's Lullaby,Tommy Emmanuel,bluegrass,17.0,0.621,0.452,0.326,0.913,0.113,0.0345,148506.0,0.0,-14.271,1.0,89.702,0.542,77.0,2020-05-08,0.0
782,3Rkbvevg1OjerALUV8WM1j,Brokedown Palace 9/25: The Caverns - Live,Greensky Bluegrass,bluegrass,30.0,0.793,0.454,0.337,0.00148,0.922,0.0371,344146.0,5.0,-15.906,1.0,123.612,0.249,79.0,2020-01-10,0.0
783,0h14S2lgy1eZDwWdxdFZU2,Through My Prayers,The Avett Brothers,bluegrass,32.0,0.906,0.383,0.133,0.0138,0.106,0.0343,250786.0,3.0,-14.795,1.0,141.333,0.163,4.0,2012-01-01,0.0
784,2fzQJzCsURVzw4luzqZPcw,Tennessee Waltz,Roy Acuff,bluegrass,38.0,0.742,0.562,0.255,0.0,0.138,0.031,174106.0,0.0,-10.256,1.0,114.008,0.501,77.0,1938,0.0
785,3wBzbRG2OnmKl9jYyR6umu,Gravity,The Infamous Stringdusters,bluegrass,34.0,0.213,0.462,0.613,0.0927,0.189,0.0271,221640.0,7.0,-8.153,1.0,137.7,0.327,79.0,2017-01-13,0.0
786,0rcgCac3uojjlX5DS13rTM,Dear Prudence - Live,Jerry Garcia Band,bluegrass,29.0,0.68,0.543,0.76,0.0406,0.765,0.0403,665397.0,5.0,-6.124,1.0,129.824,0.58,79.0,2020-04-24,0.0
787,2khEsAEa0EL5oukJrYxwcA,It is What It is (Live),The String Cheese Incident,bluegrass,9.0,0.376,0.351,0.793,0.532,0.979,0.0639,831706.0,9.0,-9.168,1.0,134.749,0.496,79.0,2020-04-29,0.0
788,5i8Oocnl4lBkTEIQFngQ6Y,Robot,The Devil Makes Three,bluegrass,29.0,0.444,0.351,0.527,0.0,0.944,0.0568,235093.0,7.0,-7.804,1.0,198.479,0.775,79.0,2006-01-01,0.0
789,4rJtUMlnhJzlzlnxyoc3tb,I'll Fly Away,Gillian Welch,bluegrass,57.0,0.984,0.688,0.26,0.0247,0.112,0.0349,237866.0,2.0,-13.686,1.0,102.935,0.443,79.0,2000-12-05,0.0
790,3RhVjmJS5EH8K4OqThmwkf,Gentle on My Mind,Flatt & Scruggs,bluegrass,34.0,0.747,0.64,0.391,0.00352,0.138,0.0329,155933.0,0.0,-17.078,1.0,109.128,0.7,79.0,1968,0.0
791,2EDBuAxOUFuGG0RGgy9fCQ,That Wrecking Ball,Mandolin Orange,bluegrass,43.0,0.928,0.613,0.296,0.000332,0.126,0.03,194920.0,0.0,-11.436,1.0,116.338,0.33,79.0,2015-05-05,0.0
792,1Ug1CkyUlRtgsJyB7cVjE3,This Is the Song (Good Luck),Punch Brothers,bluegrass,29.0,0.79,0.544,0.143,0.00065,0.0809,0.0308,233053.0,10.0,-20.046,1.0,78.932,0.381,68.0,2010-06-11,0.0
793,2anLD36xnVYxesGr8cp1h0,Heads up Jam (Live),The String Cheese Incident,bluegrass,13.0,0.0567,0.559,0.492,0.786,0.156,0.066,405160.0,10.0,-11.121,0.0,109.599,0.397,79.0,2020-05-06,0.0
794,2KcRgaIPQII64xPLyS4cPG,Highway Hypnosis,Billy Strings,bluegrass,40.0,0.619,0.371,0.81,0.0832,0.282,0.0316,307680.0,5.0,-8.197,1.0,137.601,0.782,79.0,2019-09-27,0.0
795,4uk1WENjMkYVgm9a0Of2KQ,Memories of Mother,The Stanley Brothers,bluegrass,31.0,0.757,0.533,0.276,0.0087,0.0857,0.027,171546.0,0.0,-14.139,1.0,82.005,0.286,79.0,2005,0.0
796,1QkOpr12eMbiKvNe4stnDy,Black-Haired Québécoise,Old Crow Medicine Show,bluegrass,33.0,0.66,0.605,0.561,0.0,0.349,0.0405,172893.0,2.0,-7.96,1.0,92.162,0.937,79.0,2017-02-10,0.0
797,55rRpqMeaMDDn8IpbgeNag,I Am a Pilgrim,Billy Strings,bluegrass,30.0,0.899,0.541,0.304,0.913,0.262,0.0433,205653.0,9.0,-10.097,1.0,116.79,0.598,79.0,2014-10-01,0.0
798,2kpVxk8IWqjY8XAoaaHAtY,Cajun Moon,Ricky Skaggs,bluegrass,27.0,0.0651,0.621,0.717,0.000165,0.908,0.0284,224760.0,7.0,-7.843,1.0,115.174,0.964,78.0,1981,0.0
799,58KlChZMUnuITA871NPyls,Game of Thrones (Main Theme),Flatt Lonesome,bluegrass,35.0,0.517,0.309,0.527,0.942,0.0924,0.0326,301962.0,0.0,-9.76,0.0,177.065,0.484,79.0,2016-08-04,0.0
800,3i3GeK0qLQybu4ah42YmCY,Smooth (feat. Rob Thomas),Santana,blues,55.0,0.159,0.612,0.924,4.34e-05,0.103,0.0316,295986.0,9.0,-3.877,1.0,115.953,0.96,79.0,2007-09-25,0.0
801,7aOor99o8NNLZYElOXlBG1,Highway Tune,Greta Van Fleet,blues,69.0,0.0096,0.582,0.962,0.128,0.283,0.0542,180640.0,4.0,-3.037,1.0,123.971,0.506,79.0,2017-11-10,0.0
802,6QXSnJrzhL07EdB8zo1f7L,Outta Line,Leon Bridges,blues,45.0,0.423,0.626,0.827,7.66e-05,0.15,0.0447,124093.0,2.0,-4.277,1.0,86.58,0.96,79.0,2015-06-23,0.0
803,1EuqRlDP9RuzeCRVcjr1PY,Jungle Love,Steve Miller Band,blues,54.0,0.198,0.495,0.697,0.000914,0.75,0.218,187600.0,7.0,-12.325,0.0,145.827,0.832,79.0,1977-01-01,0.0
804,61BywQA7q8KjpGjp3rHuRv,Flirtin' with Disaster,Molly Hatchet,blues,60.0,0.00153,0.273,0.821,0.0157,0.18,0.0433,299200.0,9.0,-6.262,1.0,179.882,0.739,79.0,1979,0.0
805,2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run - Single Version,Chuck Berry,blues,51.0,0.812,0.681,0.715,9.43e-06,0.0777,0.0912,165733.0,7.0,-10.609,0.0,152.132,0.957,79.0,1986-01-01,0.0
806,27CReaJLmSWJ4uXi4WcGS9,All Right Now,Free,blues,0.0,0.0121,0.756,0.679,0.0,0.285,0.183,331746.0,2.0,-5.884,1.0,119.866,0.705,73.0,2020-05-08,0.0
807,0tkBOcK7oRVXQJY97zzSvr,Telescope,Cage The Elephant,blues,61.0,0.273,0.589,0.481,1.33e-05,0.0986,0.0285,228293.0,0.0,-4.801,1.0,93.568,0.176,30.0,2013-10-08,0.0
808,6lNGQqEos6i2KxISBn24Xc,Goodbye Carolina,The Marcus King Band,blues,45.0,0.225,0.455,0.455,1.16e-05,0.151,0.0336,241608.0,0.0,-8.883,1.0,79.872,0.223,79.0,2019-04-11,0.0
809,4MUGG9mgDUP8dlaS3AAeg0,Stagger Lee,Lloyd Price,blues,45.0,0.675,0.396,0.618,0.0,0.0982,0.0311,144960.0,3.0,-8.209,1.0,69.835,0.824,70.0,1994-01-01,0.0
810,0Se82Sof9IOUY4VdR9un2A,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,blues,54.0,0.271,0.667,0.587,5.01e-06,0.896,0.0497,235426.0,2.0,-10.45,1.0,89.19,0.691,77.0,1992-08-25,0.0
811,31tOevM1bUvS2eCNwTlfUw,Mountain Of The Sun,Greta Van Fleet,blues,54.0,0.0376,0.478,0.9,0.0524,0.101,0.0471,270760.0,5.0,-3.16,1.0,90.959,0.676,79.0,2018-10-19,0.0
812,1BwOyRXKzhEthcwqQ8IVq3,Young Man’s Dream,Marcus King,blues,45.0,0.59,0.465,0.253,0.0,0.255,0.0313,188920.0,2.0,-11.032,1.0,96.123,0.383,79.0,2020-01-17,0.0
813,1swkskqEBEyaplF10RuzGw,In The Still Of The Night,Dion & The Belmonts,blues,42.0,0.544,0.439,0.381,0.0,0.0715,0.029,169373.0,2.0,-11.124,0.0,110.325,0.486,2.0,1961,0.0
814,263t7GorNf91EF0RgwNbCG,Black Math,The White Stripes,blues,45.0,0.108,0.181,0.987,0.00514,0.0903,0.431,183973.0,2.0,-3.666,1.0,179.381,0.39,4.0,2003-04-01,0.0
815,500Tkm3vJmVtdUwdCVxCTb,Run-Around,Blues Traveler,blues,63.0,0.0865,0.629,0.867,0.0,0.126,0.0603,279800.0,7.0,-7.307,1.0,151.695,0.876,79.0,1994-01-01,0.0
816,5MtN38MGEWJt60LwtBmFNP,Texas Flood,Stevie Ray Vaughan,blues,58.0,0.000788,0.256,0.423,0.402,0.25,0.035,320906.0,6.0,-11.994,1.0,173.27,0.441,79.0,1983,0.0
817,68HGqHHc41qmJHUWlLUKCd,Wannabe In L.A,Eagles Of Death Metal,blues,47.0,0.276,0.626,0.949,0.126,0.0989,0.0451,135853.0,5.0,-3.94,0.0,158.516,0.967,2.0,2008,0.0
818,5XPTcautljoAYx9kcUHYp2,Wild Thing,JAXSON GAMBLE,blues,51.0,0.0385,0.676,0.839,0.0,0.256,0.0814,173250.0,2.0,-6.231,1.0,160.027,0.814,79.0,2018-11-16,0.0
819,5bTaLbpRK8aJvqf2xHlwa7,Georgia,Brittany Howard,blues,45.0,0.512,0.369,0.549,0.099,0.116,0.0892,198056.0,10.0,-7.436,1.0,91.579,0.246,1.0,2019-09-20,0.0
820,32BTFbqhSvYKftE0e8a8d4,I Shall Be Released,Nina Simone,blues,51.0,0.376,0.374,0.345,3.4e-05,0.0534,0.0344,233000.0,9.0,-10.654,1.0,169.867,0.552,79.0,1969,0.0
821,3J7ftHdeBesSHblVt5629o,Sahib Teri Bandi - Maki Madni,The Derek Trucks Band,blues,41.0,0.304,0.426,0.649,0.0984,0.13,0.072,593546.0,10.0,-9.782,1.0,101.458,0.121,77.0,2006-02-21,0.0
822,5AEyKKiz6YPTLR7EDFLqMS,Walk Across The Water,The Black Keys,blues,55.0,0.329,0.418,0.583,0.769,0.238,0.0257,235841.0,9.0,-7.296,1.0,79.594,0.327,79.0,2019-06-28,0.0
823,2FtX5tOFUVOyjcGQiuGR8f,"Damn Right, I've Got the Blues",Buddy Guy,blues,54.0,0.0488,0.353,0.921,0.065,0.314,0.0758,271653.0,2.0,-5.64,1.0,145.589,0.526,76.0,1991,0.0
824,2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,blues,61.0,0.042,0.633,0.621,0.0172,0.186,0.0313,276000.0,10.0,-11.494,1.0,113.325,0.593,4.0,1975-01-01,0.0
825,2Yf3wwS48rkAoBRXNJ34kz,Hades Pleads,Parker Millsap,blues,47.0,0.0245,0.568,0.632,0.000246,0.401,0.161,156106.0,9.0,-6.958,1.0,164.823,0.711,35.0,2016-03-25,0.0
826,7CNaYAdLyi86kofGafReiT,This Land is Your Land,Woody Guthrie,blues,49.0,0.968,0.497,0.0919,0.00214,0.133,0.0704,139693.0,3.0,-15.685,1.0,206.431,0.548,79.0,1999-08-17,0.0
827,0dpNxKXHazvWga4MN6z2rn,Strange Times,The Black Keys,blues,45.0,0.0212,0.453,0.819,0.000822,0.144,0.0329,190320.0,8.0,-6.374,0.0,160.585,0.699,2.0,2008-04-01,0.0
828,6DnfupwdspmFT2PYRjFH2F,Stop Stop,The Black Keys,blues,48.0,0.00367,0.59,0.808,0.0185,0.105,0.0365,209680.0,0.0,-6.034,1.0,125.669,0.374,79.0,2011-12-06,0.0
829,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,blues,75.0,0.234,0.445,0.706,0.000252,0.205,0.0461,266720.0,8.0,-9.803,1.0,80.823,0.768,79.0,1976,0.0
830,4jdBFqrhH2ed69JnR1H27e,Rise To The Sun,Alabama Shakes,blues,44.0,0.627,0.472,0.823,0.0104,0.0924,0.0842,188613.0,7.0,-5.534,1.0,125.86,0.67,1.0,2012-04-10,0.0
831,4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Mountain,blues,69.0,0.0975,0.58,0.624,0.0,0.0411,0.0784,151293.0,9.0,-8.346,1.0,139.72,0.639,77.0,1970,0.0
832,4hd8wgCh7ZQWRyXNLnwjTD,Georgia on My Mind,Ray Charles,blues,41.0,0.752,0.304,0.289,0.0,0.756,0.0432,372626.0,4.0,-10.963,0.0,147.176,0.154,79.0,2014-10-13,0.0
833,7rwM67LyGTDIq33h3Ukc6Y,I Gotsta Get Paid,ZZ Top,blues,50.0,0.052,0.542,0.941,0.000191,0.056,0.0621,243160.0,7.0,-2.225,1.0,82.371,0.445,76.0,2012-09-11,0.0
834,7mkemk33kdLQvrkIpRkWWd,The Railroad,"Goodnight, Texas",blues,52.0,0.627,0.681,0.423,0.512,0.0925,0.0253,250240.0,0.0,-12.002,1.0,91.044,0.439,79.0,2012-10-02,0.0
835,0RkvaJraEJFlb7gJ8mYPMQ,Blue Blood Blues,The Dead Weather,blues,45.0,0.00463,0.547,0.943,0.00789,0.685,0.244,202306.0,2.0,-2.502,1.0,92.262,0.515,77.0,2010-05-07,0.0
836,6CePeHbXmgwna8B5dC6xKV,Sunflower River Blues,John Fahey,blues,49.0,0.665,0.317,0.197,0.747,0.103,0.0427,200333.0,5.0,-20.666,1.0,91.994,0.119,75.0,1998-01-01,0.0
837,6U4bZFS1R9NpBljsq1hQde,Oh I Wept,Free,blues,48.0,0.625,0.606,0.235,0.311,0.104,0.0329,266800.0,9.0,-14.447,1.0,135.695,0.451,79.0,1970-06-26,0.0
838,617BX2z1ctbswU1xjU3LRW,I Wish I Knew How It Would Feel to Be Free,Nina Simone,blues,52.0,0.709,0.654,0.483,0.0,0.102,0.0509,188893.0,10.0,-10.028,1.0,120.673,0.604,79.0,1998-07-28,0.0
839,5dIgg4mrQHOlVm1ZFYHW29,Smoke on the Water,Deep Purple,blues,44.0,0.134,0.608,0.688,0.206,0.0951,0.0296,334240.0,5.0,-7.655,0.0,114.414,0.749,3.0,2005-06-21,0.0
840,63vUX4fixN873tbuAfUbaH,Lovin' in My Baby's Eyes,Taj Mahal,blues,51.0,0.766,0.599,0.546,1.91e-06,0.104,0.0328,160360.0,10.0,-8.866,1.0,85.321,0.493,79.0,1996-02-26,0.0
841,09QZAEmdbq28OaNyqTOEvY,Icky Thump,The White Stripes,blues,60.0,0.021,0.424,0.632,0.0117,0.0545,0.0922,254533.0,9.0,-7.243,1.0,97.694,0.356,2.0,2007-06-15,0.0
842,6mGy6bzPJ6hrgPnVJZCEd4,Crossroads - Remastered Version,Ry Cooder,blues,50.0,0.322,0.632,0.736,0.0,0.339,0.0481,264200.0,0.0,-13.945,1.0,136.373,0.744,79.0,1986,0.0
843,6niNEBHFV7ga3HKAPcmADu,Fat Man in the Bathtub,Little Feat,blues,50.0,0.18,0.626,0.655,0.039,0.0434,0.0569,271693.0,7.0,-8.666,1.0,87.696,0.893,79.0,1973-01-01,0.0
844,7dBMQbBKG6n9HkVXkUKnhQ,The Way You Used To Do,Queens of the Stone Age,blues,52.0,0.0102,0.474,0.843,0.104,0.362,0.272,274281.0,0.0,-5.909,1.0,97.691,0.433,79.0,2017-06-15,0.0
845,5DSYSJvmhIWkPmfPfDct2m,What Would It Take,Anderson East,blues,52.0,0.26,0.609,0.471,0.23,0.121,0.0262,239440.0,9.0,-7.509,1.0,109.295,0.33,76.0,2017-02-10,0.0
846,2LRxnnhwH9XcYFjcQoSG3x,Waiting for an Alibi,Thin Lizzy,blues,0.0,0.0691,0.369,0.834,0.00224,0.0878,0.0844,209426.0,3.0,-8.507,1.0,148.731,0.571,1.0,2020-05-08,0.0
847,0uZs7p6cbEUNwGMdfNj9Kk,What's Your Name,Lynyrd Skynyrd,blues,53.0,0.602,0.646,0.574,4.19e-05,0.135,0.0285,213266.0,7.0,-9.352,1.0,135.175,0.933,79.0,1977-10-17,0.0
848,4Oi3JFZ5fFzr2lqHiRQUUO,A Change Is Gonna Come,Otis Redding,blues,49.0,0.663,0.439,0.299,1.31e-05,0.375,0.0416,255533.0,5.0,-11.322,0.0,84.867,0.332,74.0,2015-10-30,0.0
849,1RF3WJxRgx1Xt6vhamUIo6,Angel from Montgomery - Live,Susan Tedeschi,blues,45.0,0.708,0.465,0.303,2e-06,0.981,0.04,393986.0,7.0,-8.793,1.0,143.933,0.337,79.0,2004-11-02,0.0
850,3rlPaBlRjyNKHzJsvKV6dP,Hard Time Killing Floor Blues,Chris Thomas King,blues,47.0,0.974,0.52,0.0204,0.0812,0.242,0.041,162426.0,2.0,-25.37,0.0,92.717,0.367,79.0,2000-12-05,0.0
851,2qABxQZhfAthNxszLiSsUw,Hell Yeah,Rev Theory,blues,63.0,0.000104,0.363,0.982,3.67e-06,0.0222,0.106,247613.0,3.0,-3.41,0.0,167.982,0.37,66.0,2008-01-01,0.0
852,0Lj3qbusp7zvLt8p9coGo8,When My Train Pulls In - Live,Gary Clark Jr.,blues,44.0,0.0486,0.195,0.941,0.00654,0.706,0.128,430133.0,11.0,-3.412,0.0,177.504,0.321,77.0,2014-09-19,0.0
853,0hnlRgTh80b1emNnM0jmwt,Mannish Boy,Jimi Hendrix,blues,51.0,0.0285,0.568,0.898,0.0787,0.484,0.0862,301520.0,8.0,-8.833,0.0,110.824,0.833,79.0,2018-03-09,0.0
854,1AIGp3gpj1NXJvh3engmUQ,Smokin' in the Boy's Room,Brownsville Station,blues,45.0,0.735,0.575,0.756,0.0401,0.0755,0.0544,176453.0,2.0,-9.414,1.0,127.434,0.844,79.0,1973,0.0
855,0UvV5m926Gm0xvNcZyAPrj,Workin' For MCA,Lynyrd Skynyrd,blues,44.0,0.000883,0.276,0.837,0.00197,0.202,0.0554,289360.0,9.0,-11.369,1.0,169.67,0.847,79.0,1974-04-15,0.0
856,2J9ChZBgjDLdGaIKdKQcP0,Sha-La-La (Make Me Happy),Al Green,blues,46.0,0.0672,0.747,0.395,0.0299,0.219,0.0321,179840.0,0.0,-13.78,1.0,110.726,0.85,75.0,1974-10-02,0.0
857,5imKZxaHyU4Xl5PJaCQoqf,Whiskey Man,Molly Hatchet,blues,46.0,0.0807,0.487,0.84,0.0013,0.145,0.0332,219000.0,2.0,-6.275,1.0,144.78,0.84,79.0,1979,0.0
858,2a0WwSvmFdXPTdDMilPA1y,Song To Sing When I'm Lonely,John Frusciante,blues,56.0,0.294,0.629,0.673,0.0109,0.139,0.0262,195213.0,6.0,-4.379,1.0,114.243,0.419,77.0,2004-02-24,0.0
859,2MRS6jniJw3EhxXAXPuLGX,I Want To Be Loved (But Only By You),Etta James,blues,0.0,0.816,0.338,0.347,0.0,0.389,0.036,204173.0,4.0,-9.94,1.0,68.886,0.42,73.0,2020-05-08,0.0
860,2KBwelELj648tNPvhIyEGp,Loving Cup,Phish,blues,42.0,0.176,0.188,0.939,6.06e-05,0.902,0.0747,367773.0,7.0,-4.398,1.0,163.556,0.521,79.0,1997,0.0
861,62jFrzCMncwCQTnt8RcHw7,Freedom At 21,Jack White,blues,42.0,9.69e-05,0.379,0.764,0.0248,0.592,0.0462,171640.0,9.0,-11.383,1.0,160.624,0.521,42.0,2012-04-20,0.0
862,5uS8HGp7VfuU5fDarEbNi7,Show Me The Way - Live,Peter Frampton,blues,51.0,0.0325,0.556,0.944,0.0,0.943,0.0445,272466.0,2.0,-4.267,1.0,132.436,0.452,79.0,1976,0.0
863,1rEx6fOttcDltqIWlCCcDT,Light That Fire,Oh The Larceny,blues,49.0,0.00828,0.737,0.784,0.00325,0.176,0.0526,139137.0,0.0,-3.084,0.0,115.996,0.813,79.0,2017-01-27,0.0
864,00sydAz6PeOxYzwG1dRIPi,Search and Destroy - Iggy Pop Mix,The Stooges,blues,51.0,0.00353,0.235,0.977,0.00604,0.172,0.107,208133.0,6.0,0.878,1.0,152.952,0.241,79.0,1973-02-07,0.0
865,1LGqJ3nvxpVXDWpEzq4DJD,All of Me (with Eddie Heywood & His Orchestra),Billie Holiday,blues,62.0,0.972,0.504,0.0644,4.36e-06,0.174,0.0408,181440.0,2.0,-14.754,0.0,106.994,0.403,79.0,1933,0.0
866,7q8ma1NaWeQfmO6zdvuuT6,Her Strut,Bob Seger,blues,51.0,0.00269,0.644,0.829,0.00447,0.0794,0.0512,233346.0,8.0,-4.399,1.0,115.883,0.461,79.0,1980-02-25,0.0
867,7zto61V8ySp03Qi6X1LU2X,Tin Pan Alley (AKA Roughest Place in Town),Stevie Ray Vaughan,blues,56.0,0.546,0.576,0.0968,0.286,0.226,0.036,551786.0,6.0,-19.439,0.0,113.232,0.168,79.0,1984,0.0
868,4iW98ZK1gNzcXmQ5TgTD9X,I Just Want To Celebrate,Rare Earth,blues,45.0,0.105,0.435,0.929,1.58e-06,0.015,0.235,217560.0,9.0,-7.7,1.0,175.448,0.65,79.0,1971-06-02,0.0
869,1PIE8nWtB4k1B7D4sfFyy2,I Wanna Make It Wit Chu,Desert Sessions,blues,42.0,0.42,0.765,0.719,0.000462,0.149,0.028,223097.0,9.0,-5.383,1.0,90.618,0.82,2.0,2003,0.0
870,7bLSHfahHTHyyi78ui6gSI,Mercury,Phish,blues,48.0,0.17,0.487,0.675,5.14e-05,0.0976,0.0312,450919.0,5.0,-9.155,1.0,90.626,0.496,79.0,2020-04-02,0.0
871,3lzYx9dpCNw6CkttQe6SlE,Soulshine,Gov't Mule,blues,54.0,0.497,0.431,0.586,0.00201,0.16,0.0773,467800.0,10.0,-8.077,1.0,126.134,0.262,79.0,2001-10-23,0.0
872,2U1YywKeB1jeHrk89nbEaI,Tulane - Single Version,Chuck Berry,blues,0.0,0.624,0.707,0.799,0.00331,0.0797,0.0492,156250.0,0.0,-5.411,1.0,151.547,0.965,73.0,2020-05-08,0.0
873,2rNNrLzOOG4n4yMiNSy8dQ,Death of Me,SAINT PHNX,blues,53.0,0.288,0.648,0.861,0.0,0.136,0.0686,172733.0,1.0,-4.178,1.0,130.073,0.419,79.0,2020-01-31,0.0
874,3uRaD26t3RkJ8n549udQ83,Put Your Lights On (feat. Everlast),Santana,blues,54.0,0.0155,0.606,0.834,0.0244,0.133,0.0369,287493.0,7.0,-6.101,1.0,143.681,0.459,79.0,1999-06-15,0.0
875,407qAIie8sIEgquKD1AAd2,Shy,Leon Bridges,blues,61.0,0.285,0.803,0.498,1.29e-06,0.161,0.0611,194493.0,8.0,-5.389,0.0,92.034,0.836,79.0,2018-05-04,0.0
876,7cy1bEJV6FCtDaYpsk8aG6,China Grove,The Doobie Brothers,blues,68.0,0.319,0.623,0.91,0.000448,0.081,0.0384,195306.0,9.0,-8.448,1.0,145.624,0.745,79.0,1973,0.0
877,74OpRjJrrCDj1IpvnYml0T,Testify,Stevie Ray Vaughan,blues,44.0,0.00656,0.42,0.828,0.739,0.38,0.0387,201640.0,1.0,-13.161,1.0,102.883,0.902,79.0,1983,0.0
878,6rFjY2BIff8jlNssd9nw9P,King,Zayde Wølf,blues,47.0,0.0183,0.567,0.896,0.0,0.18,0.069,198326.0,9.0,-3.515,1.0,85.033,0.354,79.0,2016-04-01,0.0
879,6dU5RxthbuaN31bRbEDlNw,Everlasting Light,The Black Keys,blues,57.0,0.127,0.641,0.582,0.00632,0.354,0.0483,203773.0,4.0,-6.554,1.0,181.039,0.725,2.0,2010-05-18,0.0
880,5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,The Black Keys,blues,69.0,0.00772,0.505,0.833,7.9e-05,0.069,0.0475,224333.0,0.0,-4.632,1.0,130.121,0.565,79.0,2011-12-06,0.0
881,50o9gFkzJLXSQvSAeAmehv,I Think I Smell A Rat,The White Stripes,blues,41.0,0.448,0.441,0.854,0.000106,0.315,0.0616,124533.0,9.0,-3.288,0.0,146.901,0.403,4.0,2001-07-03,0.0
882,3P4uUs9X0cPw7rf37NTndV,Children Of The Revolution,T. Rex,blues,44.0,0.0465,0.538,0.652,0.0,0.0734,0.052,150186.0,2.0,-11.285,1.0,130.398,0.785,2.0,1972-09-08,0.0
883,6kPxXhjSvy8RsmZBAJUiFs,You Ain't Goin' Nowhere,The Byrds,blues,56.0,0.109,0.512,0.426,0.00225,0.764,0.0449,153466.0,7.0,-14.081,1.0,132.495,0.7,75.0,1968-08-30,0.0
884,2Qs5tJfqwvz3rEqzfORrVP,Mama Said,The Shirelles,blues,53.0,0.328,0.647,0.654,0.0,0.141,0.0563,126586.0,4.0,-5.482,1.0,140.711,0.888,79.0,1961-02-01,0.0
885,0hroZQJfRxMVB5W7eOsJNj,You Don't Have to Cry - 2005 Remaster,"Crosby, Stills & Nash",blues,47.0,0.524,0.559,0.377,0.0,0.0717,0.0515,162693.0,7.0,-14.491,1.0,83.138,0.714,79.0,1969-05-29,0.0
886,7vmC7JVs2lGtdaE3vg8aPp,P.S. I Love You,Billie Holiday,blues,50.0,0.883,0.511,0.0709,0.0,0.104,0.0519,214826.0,5.0,-17.138,1.0,116.435,0.334,79.0,1992-09-29,0.0
887,4ZfQwNx3FlCN07cnUvekh3,Ain't That A Shame,Fats Domino,blues,58.0,0.767,0.486,0.501,7.6e-05,0.0679,0.0326,152200.0,4.0,-8.57,1.0,122.894,0.942,77.0,1959-01-01,0.0
888,6GaFUMG9opnMytdc0lwnQw,If You Needed Somebody,Bad Company,blues,53.0,0.0044,0.496,0.514,0.000106,0.0429,0.0274,261000.0,7.0,-13.394,1.0,168.324,0.388,79.0,1990,0.0
889,1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,blues,72.0,0.249,0.653,0.677,0.0,0.403,0.0396,216533.0,0.0,-12.244,1.0,114.37,0.888,78.0,1981,0.0
890,1pDCdtjsffXAiYN6ZwSd4e,Moonshiners,"Goodnight, Texas",blues,44.0,0.736,0.603,0.406,0.000267,0.071,0.0366,212038.0,7.0,-8.585,0.0,142.883,0.386,79.0,2014-08-05,0.0
891,3qebSLgUwaEqbwCM5sj5Kh,Castles Made of Sand,Jimi Hendrix,blues,61.0,0.504,0.461,0.714,0.0171,0.684,0.313,168920.0,11.0,-9.159,0.0,94.372,0.454,79.0,1967-12-01,0.0
