id,name,genre,url,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loudness,mode,tempo,valence,available_market,release_date,explicit,idx
3d3LHam2Lc5ADEyJxG3fXE,Thinking 'Bout Love,acoustic,https://open.spotify.com/track/3d3LHam2Lc5ADEyJxG3fXE,61.0,0.487,0.732,0.328,0.0,0.0677,0.0327,199391.0,5.0,-8.13,1.0,141.789,0.385,79.0,2020-05-01,0.0,0
62h7AycdIWjq6uYWC0LBht,River,acoustic,https://open.spotify.com/track/62h7AycdIWjq6uYWC0LBht,40.0,0.615,0.322,0.265,0.000313,0.1,0.0354,323591.0,6.0,-12.899,1.0,176.398,0.236,77.0,2019-03-08,0.0,1
40zCruc5lh9gHw8QgZcNLi,Falling Faster,acoustic,https://open.spotify.com/track/40zCruc5lh9gHw8QgZcNLi,36.0,0.0726,0.58,0.8320000000000001,0.00279,0.0902,0.0376,266173.0,5.0,-6.18,1.0,121.994,0.6759999999999999,79.0,2015-10-16,0.0,2
6gvlSiOrZQ4tIWquhRTC2W,Don't Cry For Me,acoustic,https://open.spotify.com/track/6gvlSiOrZQ4tIWquhRTC2W,35.0,0.113,0.703,0.6509999999999999,2.16e-06,0.222,0.052000000000000005,182826.0,0.0,-5.757999999999999,0.0,149.94299999999996,0.338,79.0,2018-05-04,0.0,3
0mD8Oey9zR0TR8XyiOx3NO,Nothing More (feat. Lily Costner),acoustic,https://open.spotify.com/track/0mD8Oey9zR0TR8XyiOx3NO,37.0,0.0589,0.498,0.599,0.0,0.117,0.0289,200960.0,0.0,-4.723,1.0,88.068,0.222,79.0,2013-09-30,0.0,4
4psC5agYNMRBscGeLTqhc3,20 Years,acoustic,https://open.spotify.com/track/4psC5agYNMRBscGeLTqhc3,43.0,0.908,0.523,0.29600000000000004,0.0008699999999999999,0.0922,0.0292,181546.0,11.0,-12.486,0.0,122.571,0.34600000000000003,1.0,2011-02-01,0.0,5
3JMZf5NgzdHslVupf7YlY0,Lucky,acoustic,https://open.spotify.com/track/3JMZf5NgzdHslVupf7YlY0,5.0,0.342,0.7090000000000001,0.384,0.0,0.15,0.0351,189013.0,9.0,-8.845,0.0,130.066,0.485,79.0,2020-06-19,0.0,6
3bkrE2TqHt5o8OZmvdtlfv,Stand by Me,acoustic,https://open.spotify.com/track/3bkrE2TqHt5o8OZmvdtlfv,49.0,0.8740000000000001,0.687,0.0342,0.0,0.113,0.0425,142050.0,0.0,-17.973,1.0,100.072,0.171,79.0,2018-12-14,0.0,7
71BCG0loHEyBoY2ds0qced,Upbeat Feelgood,acoustic,https://open.spotify.com/track/71BCG0loHEyBoY2ds0qced,39.0,0.115,0.547,0.607,0.000536,0.14,0.0288,203440.0,0.0,-8.623,1.0,83.772,0.459,3.0,2016-05-13,0.0,8
25raxlYX65MJqdjoSKIPI0,Chance,acoustic,https://open.spotify.com/track/25raxlYX65MJqdjoSKIPI0,36.0,0.188,0.628,0.429,0.0,0.086,0.0261,179061.0,4.0,-9.536,1.0,97.998,0.403,79.0,2020-06-19,0.0,9
7rjWR7YUXJDX1iYw7bt8kW,Satellite Heart,acoustic,https://open.spotify.com/track/7rjWR7YUXJDX1iYw7bt8kW,45.0,0.13,0.45,0.393,0.11,0.116,0.0276,213533.0,6.0,-9.472,1.0,75.97399999999998,0.138,44.0,2009-10-09,0.0,10
6mjmwwUs9QLBau0wrjSCoo,I Can Feel It,acoustic,https://open.spotify.com/track/6mjmwwUs9QLBau0wrjSCoo,26.0,0.00943,0.64,0.8690000000000001,0.0129,0.0986,0.0612,168479.0,0.0,-5.853,1.0,108.043,0.509,79.0,2020-06-19,0.0,11
0ZsaNvBjUszvPpnBAdGOJx,Summer Breeze,acoustic,https://open.spotify.com/track/0ZsaNvBjUszvPpnBAdGOJx,38.0,0.639,0.525,0.703,2.53e-06,0.124,0.0261,266773.0,4.0,-6.832999999999998,0.0,92.899,0.674,79.0,2004,0.0,12
5BvP31Kxf5R5WIuwbcQDDT,Used To Be,acoustic,https://open.spotify.com/track/5BvP31Kxf5R5WIuwbcQDDT,59.0,0.0617,0.6459999999999999,0.6579999999999999,0.0,0.0692,0.052000000000000005,190866.0,7.0,-4.678,1.0,92.001,0.44,79.0,2018-10-05,0.0,13
3gEyA6UtRSk1058sev61D6,Now Is The Start,acoustic,https://open.spotify.com/track/3gEyA6UtRSk1058sev61D6,34.0,0.00124,0.5589999999999999,0.7809999999999999,0.0353,0.101,0.0332,286429.0,1.0,-6.805,1.0,114.962,0.227,2.0,2012-01-01,0.0,14
0C4IaD9aowgnPgqVA9WIxT,Seasons,acoustic,https://open.spotify.com/track/0C4IaD9aowgnPgqVA9WIxT,56.0,0.113,0.311,0.424,0.0,0.117,0.035,243106.0,7.0,-6.235,1.0,205.386,0.344,79.0,2020-04-30,0.0,15
1nXquMfUt3XgbCnVSgaM7F,State I'm In - Acoustic Live,acoustic,https://open.spotify.com/track/1nXquMfUt3XgbCnVSgaM7F,45.0,0.171,0.5,0.926,6.45e-05,0.705,0.0496,250440.0,1.0,-4.495,1.0,129.673,0.275,79.0,2018-11-16,0.0,16
4jjvUXBBqQDFRGX4SR5OhS,Don't Let It Get You Down,acoustic,https://open.spotify.com/track/4jjvUXBBqQDFRGX4SR5OhS,53.0,0.0926,0.69,0.657,0.000209,0.12,0.0372,200400.0,7.0,-4.397,0.0,140.005,0.501,79.0,2013-06-18,0.0,17
5BJX1oFaYvCUtxq3qxhP9p,Mainstream Kid,acoustic,https://open.spotify.com/track/5BJX1oFaYvCUtxq3qxhP9p,37.0,0.0626,0.563,0.948,0.00579,0.105,0.0607,259042.0,2.0,-5.624,1.0,117.89,0.528,1.0,2015-03-06,0.0,18
79vzYy9U65EYo9dXvlwKlG,Giants,acoustic,https://open.spotify.com/track/79vzYy9U65EYo9dXvlwKlG,44.0,0.0486,0.654,0.784,0.0,0.213,0.0457,229200.0,8.0,-4.684,1.0,106.96,0.49,78.0,2015-01-01,0.0,19
54qVDnyXbaYeXSjF8cxFLs,What I Wouldn't Do,acoustic,https://open.spotify.com/track/54qVDnyXbaYeXSjF8cxFLs,38.0,0.376,0.614,0.745,0.00109,0.0977,0.0399,177426.0,2.0,-6.459,1.0,115.175,0.407,2.0,2009-01-01,0.0,20
4hi9OKSZA7jVKXoXvjjipG,Memory,acoustic,https://open.spotify.com/track/4hi9OKSZA7jVKXoXvjjipG,42.0,0.807,0.579,0.0685,0.0,0.0887,0.0332,216000.0,10.0,-19.86,1.0,109.547,0.16699999999999998,79.0,2017-03-30,0.0,21
69xCAS35btSkJ2zKNdBz23,Good Feeling,acoustic,https://open.spotify.com/track/69xCAS35btSkJ2zKNdBz23,48.0,0.753,0.37,0.319,0.000833,0.154,0.0288,236840.0,2.0,-12.088,1.0,160.34799999999996,0.476,79.0,1983-04-13,0.0,22
7s61CkW9KFKc4E4R0BVoiq,Panic Cord - Hucci Remix,acoustic,https://open.spotify.com/track/7s61CkW9KFKc4E4R0BVoiq,44.0,0.00483,0.613,0.379,6e-05,0.117,0.0349,290453.0,7.0,-10.603,1.0,105.993,0.146,4.0,2013-05-31,0.0,23
1YmAO7n5F8mJQlbZfXTSLg,Painted Sky,acoustic,https://open.spotify.com/track/1YmAO7n5F8mJQlbZfXTSLg,27.0,0.6779999999999999,0.664,0.494,0.0123,0.0822,0.0331,103130.0,0.0,-8.743,1.0,110.148,0.601,79.0,2020-06-19,0.0,24
6Z9x4QynHfLwNAXAzn9X1Z,Warm Under the Light,acoustic,https://open.spotify.com/track/6Z9x4QynHfLwNAXAzn9X1Z,49.0,0.128,0.471,0.469,2e-05,0.132,0.0379,234000.0,11.0,-10.559,1.0,119.857,0.0798,75.0,2018-02-16,0.0,25
0v0pc1lIt5p6EBX7pnfOGF,Holding On and Letting Go,acoustic,https://open.spotify.com/track/0v0pc1lIt5p6EBX7pnfOGF,50.0,0.818,0.486,0.555,0.00269,0.109,0.0271,317441.0,2.0,-9.466,1.0,77.987,0.0992,79.0,2012-01-09,0.0,26
3Voz5vnFfMu8nrVP6hIYte,This Is How a Heart Breaks,acoustic,https://open.spotify.com/track/3Voz5vnFfMu8nrVP6hIYte,49.0,0.00159,0.605,0.913,0.0,0.0813,0.0376,230960.0,0.0,-4.345,1.0,139.941,0.665,79.0,2005-04-05,0.0,27
0Jab895fPkyyQdNkMl6nYi,Satellite Call,acoustic,https://open.spotify.com/track/0Jab895fPkyyQdNkMl6nYi,43.0,0.289,0.5710000000000001,0.474,0.0318,0.1,0.0241,290560.0,1.0,-7.295,1.0,104.956,0.304,79.0,2013-07-16,0.0,28
5JZNFSRX55GwSuo1S8qoFU,Fever Dream,acoustic,https://open.spotify.com/track/5JZNFSRX55GwSuo1S8qoFU,45.0,0.8640000000000001,0.535,0.114,0.0072099999999999985,0.107,0.0341,256200.0,9.0,-16.671,1.0,109.28,0.35600000000000004,79.0,2004-03-23,0.0,29
6URM0i4a8gng1WFB1Krnte,Olde Tyme Mem'ry,acoustic,https://open.spotify.com/track/6URM0i4a8gng1WFB1Krnte,44.0,0.506,0.517,0.327,0.0,0.0982,0.0329,299426.0,5.0,-9.923,1.0,92.343,0.541,79.0,2016-02-02,0.0,30
3gldSzNE2D89nXBiiy657M,Never Trust a Man (Who Plays Guitar),acoustic,https://open.spotify.com/track/3gldSzNE2D89nXBiiy657M,36.0,0.042,0.7609999999999999,0.867,1.44e-05,0.0946,0.0565,137093.0,0.0,-5.9289999999999985,1.0,125.584,0.711,79.0,2016-12-29,1.0,31
515piq1R1TK9U8j4JUbFXH,Where You Wanna Go (feat. Emily Hearn),acoustic,https://open.spotify.com/track/515piq1R1TK9U8j4JUbFXH,39.0,0.335,0.598,0.792,0.000134,0.321,0.0561,204598.0,5.0,-7.182,1.0,125.005,0.414,79.0,2016-07-08,0.0,32
72R0X0h8YaxYNpegeoOl0M,Kiss Me Slowly,acoustic,https://open.spotify.com/track/72R0X0h8YaxYNpegeoOl0M,61.0,0.0758,0.47,0.8009999999999999,3.53e-05,0.218,0.0352,235813.0,9.0,-6.426,1.0,173.92,0.431,66.0,2011-01-01,0.0,33
1ykpMc0EJx5AW04yZC1oo5,Let's Make It Last,acoustic,https://open.spotify.com/track/1ykpMc0EJx5AW04yZC1oo5,42.0,0.8759999999999999,0.518,0.14300000000000002,0.0193,0.0978,0.0288,267200.0,3.0,-16.185,1.0,130.798,0.146,79.0,2018-05-18,0.0,34
2YzXf2r5NoAnECWO6ByZb5,I've Got This Friend,acoustic,https://open.spotify.com/track/2YzXf2r5NoAnECWO6ByZb5,41.0,0.87,0.597,0.293,0.00013000000000000002,0.147,0.0344,203866.0,2.0,-11.475,1.0,90.025,0.304,1.0,2011-02-01,0.0,35
2nOkNoBuQdo5HH0Ls1zXxS,Can’t Help Falling In Love - Live At Daytrotter,acoustic,https://open.spotify.com/track/2nOkNoBuQdo5HH0Ls1zXxS,49.0,0.936,0.245,0.166,0.00855,0.0939,0.0332,193946.0,0.0,-11.76,1.0,71.915,0.239,79.0,2008-10-14,0.0,36
0qo32JzZwNt6BXGkynH2jj,Making Love With The Radio On,acoustic,https://open.spotify.com/track/0qo32JzZwNt6BXGkynH2jj,38.0,0.0982,0.652,0.8059999999999999,0.0,0.374,0.0581,249920.0,9.0,-3.909,1.0,136.03799999999998,0.8140000000000001,79.0,2016-09-09,0.0,37
4G8wt3fUBpgBjI35TBF2eQ,Duet,acoustic,https://open.spotify.com/track/4G8wt3fUBpgBjI35TBF2eQ,45.0,0.895,0.459,0.14,0.00539,0.138,0.0367,241120.0,9.0,-15.482,1.0,128.89700000000002,0.146,79.0,2008-10-06,0.0,38
6b4mWoXrscyajbLOB2qwfG,Drunks,acoustic,https://open.spotify.com/track/6b4mWoXrscyajbLOB2qwfG,36.0,0.157,0.399,0.461,5.5200000000000014e-05,0.116,0.0411,279068.0,3.0,-10.694,1.0,96.591,0.205,71.0,2016-10-14,0.0,39
4bXoVtbp6fN8FaSQvGQB41,Tortured Soul,acoustic,https://open.spotify.com/track/4bXoVtbp6fN8FaSQvGQB41,50.0,0.472,0.55,0.499,2.26e-06,0.0798,0.0338,246613.0,4.0,-9.502,1.0,86.96600000000002,0.14400000000000002,79.0,2017-05-12,0.0,40
2ai169GWp85TUGtdK9nusO,God Knows (Must Be Love),acoustic,https://open.spotify.com/track/2ai169GWp85TUGtdK9nusO,37.0,0.78,0.64,0.319,0.0,0.173,0.0288,253400.0,5.0,-8.165,1.0,78.205,0.389,79.0,2018-08-24,0.0,41
7lwUo7t0ytwVXd06j49BGE,For Robin,acoustic,https://open.spotify.com/track/7lwUo7t0ytwVXd06j49BGE,51.0,0.984,0.519,0.14300000000000002,0.9,0.0989,0.0935,185604.0,10.0,-15.543,0.0,77.607,0.335,79.0,2019-05-16,0.0,42
0Na6wifyVJ3IJxKiJ7Mlbi,Are We There Yet,acoustic,https://open.spotify.com/track/0Na6wifyVJ3IJxKiJ7Mlbi,41.0,0.951,0.495,0.126,7.26e-05,0.112,0.0336,232053.0,0.0,-13.581,1.0,142.869,0.274,79.0,2009-08-25,0.0,43
4JAVT5eeiKjHrNNxQQrs4J,Hazy (Featuring William Fitzsimmons),acoustic,https://open.spotify.com/track/4JAVT5eeiKjHrNNxQQrs4J,42.0,0.936,0.515,0.0686,0.000129,0.117,0.0401,235960.0,0.0,-17.61,1.0,113.185,0.33,79.0,2008-11-18,0.0,44
6fwETtRoc1aXJJzrHkHYE2,The Best Thing,acoustic,https://open.spotify.com/track/6fwETtRoc1aXJJzrHkHYE2,40.0,0.813,0.397,0.171,0.0,0.0892,0.0331,246826.0,0.0,-10.247,1.0,139.393,0.29,79.0,2019-08-02,0.0,45
4HKjBsqzGScnd0TsKoVlNk,We Could Run Away,acoustic,https://open.spotify.com/track/4HKjBsqzGScnd0TsKoVlNk,41.0,0.0006360000000000001,0.424,0.813,0.0079,0.464,0.0317,248960.0,0.0,-3.786,1.0,142.922,0.181,79.0,2007-08-27,0.0,46
2bqjWTGDpFoG3YlRgKvqDo,Fix You,acoustic,https://open.spotify.com/track/2bqjWTGDpFoG3YlRgKvqDo,63.0,0.79,0.5329999999999999,0.152,2.46e-05,0.14800000000000002,0.0302,261666.0,2.0,-14.996,1.0,143.972,0.132,79.0,2015-09-08,0.0,47
0AYG9AcwqEeqgAw3OvshPC,The Woman I Love,acoustic,https://open.spotify.com/track/0AYG9AcwqEeqgAw3OvshPC,45.0,0.0682,0.591,0.647,6.720000000000001e-05,0.231,0.0277,190751.0,4.0,-8.34,1.0,79.679,0.6779999999999999,15.0,2012-04-13,0.0,48
3B0vIV46Ia4CjTObNaENbX,Monsters Talk (feat. Bear Rinehart),acoustic,https://open.spotify.com/track/3B0vIV46Ia4CjTObNaENbX,42.0,0.6859999999999999,0.552,0.537,0.0179,0.107,0.0286,231009.0,7.0,-6.2879999999999985,1.0,83.97399999999998,0.57,79.0,2014-09-30,0.0,49
7s5HsYAvQCDWhRd3zKscpB,House By the Sea,acoustic,https://open.spotify.com/track/7s5HsYAvQCDWhRd3zKscpB,40.0,0.873,0.726,0.58,0.335,0.0996,0.0397,261813.0,5.0,-7.82,0.0,117.115,0.486,79.0,2007-09-25,0.0,50
5fTJGZ6k0zokfh5KLfe0sm,Missing Peace,acoustic,https://open.spotify.com/track/5fTJGZ6k0zokfh5KLfe0sm,55.0,0.705,0.5720000000000001,0.317,0.00385,0.528,0.0241,238733.0,0.0,-9.108,1.0,78.009,0.38,79.0,2020-01-03,0.0,51
36ccrof5DFicLrejE4hEye,Walking By Myself,acoustic,https://open.spotify.com/track/36ccrof5DFicLrejE4hEye,47.0,0.8370000000000001,0.621,0.519,0.00246,0.162,0.102,167266.0,11.0,-13.328,0.0,117.005,0.775,79.0,1976-02-03,0.0,52
3oIQfBgaruqihkCHokRQZ0,Rejoice,acoustic,https://open.spotify.com/track/3oIQfBgaruqihkCHokRQZ0,48.0,0.118,0.486,0.614,0.0,0.127,0.0374,195586.0,0.0,-7.636,1.0,91.147,0.5920000000000001,79.0,2007-09-11,0.0,53
1C95lgeuoewo1hCTko4jyp,Just Like Paradise,acoustic,https://open.spotify.com/track/1C95lgeuoewo1hCTko4jyp,46.0,0.00239,0.616,0.7559999999999999,0.0,0.0756,0.0443,193902.0,11.0,-5.354,1.0,82.042,0.7909999999999999,79.0,2018-02-16,0.0,54
5A0fcFFQO8YpUspC4arErQ,Trusted,acoustic,https://open.spotify.com/track/5A0fcFFQO8YpUspC4arErQ,36.0,0.691,0.468,0.441,1.04e-05,0.147,0.044,234760.0,0.0,-9.822,1.0,151.733,0.387,79.0,2020-05-15,0.0,55
1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,acoustic,https://open.spotify.com/track/1U1GtaJeYwGsPgqV9Me5bb,64.0,0.15,0.505,0.322,0.000106,0.147,0.0315,306200.0,7.0,-13.809,1.0,170.145,0.581,49.0,2004-08-15,0.0,56
4TAha0QumBi96wnHuZ2RSh,Love Drunk,acoustic,https://open.spotify.com/track/4TAha0QumBi96wnHuZ2RSh,40.0,0.376,0.8,0.867,0.0,0.0769,0.0281,200973.0,7.0,-3.695,1.0,115.039,0.95,79.0,2017-03-17,0.0,58
3ce7k1L4EkZppZPz1EJWTS,Living in the Moment,acoustic,https://open.spotify.com/track/3ce7k1L4EkZppZPz1EJWTS,48.0,0.0482,0.65,0.628,0.0,0.119,0.0232,235080.0,7.0,-7.16,1.0,84.14,0.6990000000000001,15.0,2012-04-13,0.0,59
5sVyefkGgQeYCgnqr4KslQ,Front Porch,acoustic,https://open.spotify.com/track/5sVyefkGgQeYCgnqr4KslQ,64.0,0.887,0.5670000000000001,0.224,0.0,0.109,0.0299,231813.0,1.0,-10.024,1.0,124.44,0.2,77.0,2019-05-03,0.0,60
5RVEXH7OR9rcRz7eeviOzc,Rainbow Chaser,acoustic,https://open.spotify.com/track/5RVEXH7OR9rcRz7eeviOzc,41.0,0.904,0.607,0.196,0.727,0.111,0.0595,223947.0,1.0,-19.705,1.0,111.031,0.187,79.0,2011-08-24,0.0,61
59O0VJcvNObWBKnymlz7lS,Brother - Acoustic Live,acoustic,https://open.spotify.com/track/59O0VJcvNObWBKnymlz7lS,40.0,0.764,0.626,0.664,0.0,0.6990000000000001,0.187,230440.0,10.0,-7.8279999999999985,1.0,87.46,0.706,79.0,2018-11-16,0.0,62
6BXwjlZvAOh5B8yy1kbpwV,Light Years,acoustic,https://open.spotify.com/track/6BXwjlZvAOh5B8yy1kbpwV,47.0,0.962,0.532,0.146,0.206,0.115,0.0346,202106.0,5.0,-16.49,1.0,134.891,0.23,53.0,2020-02-07,0.0,63
5Au7bkMZvFMDTKSSwyTR5C,Run Every Time,acoustic,https://open.spotify.com/track/5Au7bkMZvFMDTKSSwyTR5C,40.0,0.0191,0.471,0.805,0.0,0.344,0.0884,186760.0,3.0,-5.388,1.0,76.1,0.536,78.0,2011-09-16,0.0,64
4jtJZ9mep9Cdh8RGl5vw0g,MONEY & FAME,acoustic,https://open.spotify.com/track/4jtJZ9mep9Cdh8RGl5vw0g,44.0,0.0686,0.5539999999999999,0.8909999999999999,1.47e-05,0.0905,0.0991,192146.0,6.0,-3.919,0.0,154.012,0.454,79.0,2016-07-15,0.0,65
7tII9WD0GztY8w5VDfWbSz,Dreams,acoustic,https://open.spotify.com/track/7tII9WD0GztY8w5VDfWbSz,40.0,0.119,0.564,0.868,0.00116,0.172,0.0518,211973.0,8.0,-5.635,1.0,147.249,0.608,79.0,2009-10-05,0.0,66
0CsLxo4NsXmOV4nsyaJB0z,The Gospel of Mary,acoustic,https://open.spotify.com/track/0CsLxo4NsXmOV4nsyaJB0z,43.0,0.752,0.597,0.189,0.000144,0.112,0.0431,384537.0,9.0,-13.775,0.0,64.425,0.303,79.0,2019-12-10,0.0,68
04dqYNkXUPAVc9ZfHYicW6,Irreplaceable,acoustic,https://open.spotify.com/track/04dqYNkXUPAVc9ZfHYicW6,56.0,0.62,0.528,0.238,0.0,0.12,0.0847,189634.0,10.0,-9.613,1.0,152.702,0.736,79.0,2018-12-07,0.0,69
3AH12fVi34vJVqriMpM6Bo,A Little More,acoustic,https://open.spotify.com/track/3AH12fVi34vJVqriMpM6Bo,56.0,0.013,0.643,0.741,2.34e-05,0.0711,0.0404,196600.0,2.0,-5.084,1.0,80.043,0.935,79.0,2014-04-08,0.0,70
1b5Cgfs0La5peeZ7Sw7y6y,What I Am - Recorded at Spotify Studios NYC,acoustic,https://open.spotify.com/track/1b5Cgfs0La5peeZ7Sw7y6y,57.0,0.6679999999999999,0.546,0.299,0.109,0.111,0.0386,235579.0,5.0,-14.999,1.0,115.464,0.789,79.0,2018-07-02,0.0,71
3LtwmK1OfN0dGs9jf3qSjn,Her Diamonds,acoustic,https://open.spotify.com/track/3LtwmK1OfN0dGs9jf3qSjn,61.0,0.0159,0.555,0.924,0.0,0.075,0.0604,280000.0,7.0,-4.93,1.0,87.60600000000002,0.865,77.0,2009-06-22,0.0,72
2P84QNQFhSoexVt5jEsfmd,Dust to Dust - Acoustic,acoustic,https://open.spotify.com/track/2P84QNQFhSoexVt5jEsfmd,39.0,0.967,0.6779999999999999,0.0921,0.00489,0.111,0.0437,223786.0,1.0,-17.107,1.0,137.965,0.16699999999999998,79.0,2013-11-29,0.0,73
2T9ooIlD9DhvOAy9QaJHff,Oh!,acoustic,https://open.spotify.com/track/2T9ooIlD9DhvOAy9QaJHff,36.0,0.16699999999999998,0.8170000000000001,0.728,0.0,0.0449,0.0928,233600.0,0.0,-5.3,1.0,117.974,0.866,79.0,2008,0.0,74
3V4GBwxo5UjAAjXbYES3x1,Shelter,acoustic,https://open.spotify.com/track/3V4GBwxo5UjAAjXbYES3x1,49.0,0.292,0.484,0.187,3.73e-06,0.316,0.0352,276506.0,0.0,-14.75,1.0,116.866,0.193,49.0,2004-08-15,0.0,75
4PemdaLwZF3U2QjJL6fbYM,Watching from a Distance,acoustic,https://open.spotify.com/track/4PemdaLwZF3U2QjJL6fbYM,38.0,0.17,0.271,0.561,0.312,0.0643,0.0287,259480.0,2.0,-7.599,1.0,79.305,0.306,77.0,2017-09-08,0.0,76
2f9h72MZuU0ZdEnGIfGf5H,Here We Go,acoustic,https://open.spotify.com/track/2f9h72MZuU0ZdEnGIfGf5H,40.0,0.0643,0.669,0.695,0.02,0.125,0.0335,202171.0,0.0,-9.389,1.0,151.957,0.878,79.0,2015-01-27,0.0,77
0oUiLHEXHX0bbESKHVZ7xo,Cannonball,acoustic,https://open.spotify.com/track/0oUiLHEXHX0bbESKHVZ7xo,37.0,0.8740000000000001,0.568,0.102,0.0,0.108,0.0437,232733.0,9.0,-10.05,1.0,112.109,0.231,79.0,2007-04-03,0.0,78
6u1E03WKp0QsOfK5FEzzGr,"Portland, Maine",acoustic,https://open.spotify.com/track/6u1E03WKp0QsOfK5FEzzGr,61.0,0.782,0.608,0.342,0.243,0.109,0.0316,203893.0,4.0,-14.166,1.0,80.109,0.172,79.0,2016-02-25,0.0,79
2hbkvpd1wYeGvMjYv9PLyE,Witches' Wrath,acoustic,https://open.spotify.com/track/2hbkvpd1wYeGvMjYv9PLyE,40.0,0.0271,0.475,0.6829999999999999,0.00983,0.721,0.0612,258346.0,4.0,-6.417000000000002,0.0,122.077,0.46,79.0,2018-10-09,1.0,80
60wxK3idlzc3lykP8cYZ2l,My Mistake,acoustic,https://open.spotify.com/track/60wxK3idlzc3lykP8cYZ2l,61.0,0.799,0.47,0.271,0.0,0.119,0.0342,265386.0,6.0,-7.636,1.0,145.90200000000004,0.0943,78.0,2020-01-17,0.0,81
3eG1hZzHlXvLMaSzlltbLA,A Song Dedicated to the Memory of Stormy the Rabbit,acoustic,https://open.spotify.com/track/3eG1hZzHlXvLMaSzlltbLA,40.0,0.6,0.679,0.333,0.0,0.0774,0.0298,184533.0,9.0,-6.674,0.0,147.02,0.845,79.0,2007-09-11,0.0,82
4KTeBmYAOTtVgnSHRUCQs3,Running Around in My Dreams,acoustic,https://open.spotify.com/track/4KTeBmYAOTtVgnSHRUCQs3,41.0,0.476,0.679,0.596,0.0,0.121,0.0352,251520.0,9.0,-8.235,1.0,78.86,0.556,79.0,2010-03-02,0.0,83
3rR0XoCFCtPkGr1SOJGABW,I'll Be - 45 Version,acoustic,https://open.spotify.com/track/3rR0XoCFCtPkGr1SOJGABW,39.0,0.359,0.3670000000000001,0.604,0.0,0.097,0.0301,266280.0,11.0,-5.574,1.0,136.591,0.402,78.0,1998,0.0,84
21eO0ANsk3RlTD8zjcsKg0,Randy's House,acoustic,https://open.spotify.com/track/21eO0ANsk3RlTD8zjcsKg0,36.0,0.16,0.345,0.76,0.0,0.214,0.382,83746.0,0.0,-7.343,1.0,179.05200000000005,0.281,79.0,2007-09-11,0.0,85
5mNa6zsMOObZjjHsmcrZjh,Part of the Light,acoustic,https://open.spotify.com/track/5mNa6zsMOObZjjHsmcrZjh,39.0,0.6659999999999999,0.396,0.35200000000000004,0.141,0.126,0.0295,260213.0,8.0,-13.1,1.0,76.089,0.14800000000000002,79.0,2018-05-18,0.0,86
5UcsxVPmXd974EkMtowmNV,Fortune - Acoustic,acoustic,https://open.spotify.com/track/5UcsxVPmXd974EkMtowmNV,55.0,0.924,0.502,0.0548,0.0418,0.108,0.0356,228013.0,1.0,-23.684,1.0,78.455,0.506,49.0,2014-08-05,0.0,87
1Rzv9hwuNO1H7N947tD1e8,Ordinary World,acoustic,https://open.spotify.com/track/1Rzv9hwuNO1H7N947tD1e8,59.0,0.972,0.52,0.172,6.24e-06,0.109,0.0343,314343.0,4.0,-11.422,0.0,67.007,0.0746,79.0,2017-01-20,0.0,88
5quIK3oXwunG35RI8HSQDi,What Love Really Means,acoustic,https://open.spotify.com/track/5quIK3oXwunG35RI8HSQDi,45.0,0.0182,0.405,0.428,1.44e-06,0.14,0.0277,236200.0,5.0,-9.506,1.0,145.515,0.331,79.0,2010-10-19,0.0,89
5OGFUn7cXHkiiDi4BEwgsi,Road Outside Columbus,acoustic,https://open.spotify.com/track/5OGFUn7cXHkiiDi4BEwgsi,37.0,0.0039,0.335,0.916,4.49e-06,0.911,0.0913,475826.0,1.0,-6.059,0.0,105.925,0.29100000000000004,79.0,2012,0.0,90
6ad7bQ48TlqAgebCExUJVe,いきのこり●ぼくら,acoustic,https://open.spotify.com/track/6ad7bQ48TlqAgebCExUJVe,43.0,0.946,0.5920000000000001,0.0833,0.0791,0.0941,0.0835,406103.0,0.0,-16.517,0.0,143.243,0.205,79.0,2013-10-23,0.0,91
32bc6Fe1Q9q0hgS1qTaEqt,Push,acoustic,https://open.spotify.com/track/32bc6Fe1Q9q0hgS1qTaEqt,35.0,0.338,0.67,0.613,0.00247,0.0888,0.0345,198821.0,5.0,-8.225,1.0,90.978,0.4970000000000001,79.0,2020-01-17,0.0,92
3cfujPeRhmaEaQHFGPSwk9,Magic,acoustic,https://open.spotify.com/track/3cfujPeRhmaEaQHFGPSwk9,38.0,0.254,0.5920000000000001,0.514,0.0,0.132,0.0376,204413.0,10.0,-7.987999999999999,1.0,129.80200000000002,0.306,3.0,2007-01-01,0.0,93
761frfZtZ8I2g70UsjFfBK,I Need You More Today,acoustic,https://open.spotify.com/track/761frfZtZ8I2g70UsjFfBK,62.0,0.36,0.474,0.522,0.0,0.123,0.0408,233728.0,11.0,-7.513,1.0,157.225,0.448,79.0,2016-12-02,0.0,94
3Et4LKZLnXygPYfNdeB3D3,When the End Comes,acoustic,https://open.spotify.com/track/3Et4LKZLnXygPYfNdeB3D3,55.0,0.677,0.541,0.575,0.215,0.102,0.0491,354400.0,9.0,-9.463,1.0,91.98,0.428,79.0,2017-08-25,0.0,95
